year,image_id,image,segmentation_mask
2007,2007_005107,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005107.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005107.png
2007,2007_005114,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005114.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005114.png
2007,2007_005124,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005124.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005124.png
2007,2007_005130,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005130.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005130.png
2007,2007_005144,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005144.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005144.png
2007,2007_005149,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005149.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005149.png
2007,2007_005173,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005173.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005173.png
2007,2007_005210,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005210.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005210.png
2007,2007_005212,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005212.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005212.png
2007,2007_005227,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005227.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005227.png
2007,2007_005248,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005248.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005248.png
2007,2007_005262,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005262.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005262.png
2007,2007_005264,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005264.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005264.png
2007,2007_005266,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005266.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005266.png
2007,2007_005273,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005273.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005273.png
2007,2007_005281,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005281.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005281.png
2007,2007_005294,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005294.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005294.png
2007,2007_005296,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005296.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005296.png
2007,2007_005304,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005304.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005304.png
2007,2007_005314,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005314.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005314.png
2007,2007_005331,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005331.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005331.png
2007,2007_005354,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005354.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005354.png
2007,2007_005358,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005358.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005358.png
2007,2007_005360,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005360.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005360.png
2007,2007_005368,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005368.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005368.png
2007,2007_005428,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005428.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005428.png
2007,2007_005430,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005430.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005430.png
2007,2007_005460,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005460.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005460.png
2007,2007_005469,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005469.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005469.png
2007,2007_005509,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005509.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005509.png
2007,2007_005547,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005547.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005547.png
2007,2007_005600,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005600.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005600.png
2007,2007_005608,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005608.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005608.png
2007,2007_005626,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005626.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005626.png
2007,2007_005647,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005647.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005647.png
2007,2007_005688,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005688.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005688.png
2007,2007_005689,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005689.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005689.png
2007,2007_005696,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005696.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005696.png
2007,2007_005702,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005702.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005702.png
2007,2007_005705,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005705.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005705.png
2007,2007_005759,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005759.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005759.png
2007,2007_005790,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005790.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005790.png
2007,2007_005797,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005797.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005797.png
2007,2007_005803,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005803.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005803.png
2007,2007_005813,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005813.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005813.png
2007,2007_005828,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005828.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005828.png
2007,2007_005844,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005844.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005844.png
2007,2007_005845,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005845.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005845.png
2007,2007_005857,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005857.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005857.png
2007,2007_005859,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005859.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005859.png
2007,2007_005878,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005878.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005878.png
2007,2007_005902,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005902.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005902.png
2007,2007_005911,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005911.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005911.png
2007,2007_005915,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005915.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005915.png
2007,2007_005951,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005951.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005951.png
2007,2007_005978,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005978.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005978.png
2007,2007_005988,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005988.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005988.png
2007,2007_005989,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_005989.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_005989.png
2007,2007_006004,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006004.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006004.png
2007,2007_006028,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006028.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006028.png
2007,2007_006035,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006035.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006035.png
2007,2007_006046,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006046.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006046.png
2007,2007_006066,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006066.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006066.png
2007,2007_006076,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006076.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006076.png
2007,2007_006086,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006086.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006086.png
2007,2007_006117,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006117.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006117.png
2007,2007_006134,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006134.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006134.png
2007,2007_006136,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006136.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006136.png
2007,2007_006151,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006151.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006151.png
2007,2007_006171,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006171.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006171.png
2007,2007_006212,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006212.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006212.png
2007,2007_006232,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006232.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006232.png
2007,2007_006241,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006241.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006241.png
2007,2007_006254,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006254.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006254.png
2007,2007_006260,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006260.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006260.png
2007,2007_006277,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006277.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006277.png
2007,2007_006281,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006281.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006281.png
2007,2007_006303,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006303.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006303.png
2007,2007_006317,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006317.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006317.png
2007,2007_006348,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006348.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006348.png
2007,2007_006364,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006364.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006364.png
2007,2007_006373,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006373.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006373.png
2007,2007_006400,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006400.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006400.png
2007,2007_006409,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006409.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006409.png
2007,2007_006444,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006444.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006444.png
2007,2007_006445,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006445.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006445.png
2007,2007_006449,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006449.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006449.png
2007,2007_006477,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006477.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006477.png
2007,2007_006483,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006483.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006483.png
2007,2007_006490,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006490.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006490.png
2007,2007_006530,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006530.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006530.png
2007,2007_006549,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006549.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006549.png
2007,2007_006553,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006553.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006553.png
2007,2007_006560,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006560.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006560.png
2007,2007_006581,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006581.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006581.png
2007,2007_006585,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006585.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006585.png
2007,2007_006605,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006605.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006605.png
2007,2007_006615,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006615.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006615.png
2007,2007_006641,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006641.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006641.png
2007,2007_006647,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006647.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006647.png
2007,2007_006660,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006660.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006660.png
2007,2007_006661,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006661.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006661.png
2007,2007_006673,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006673.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006673.png
2007,2007_006678,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006678.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006678.png
2007,2007_006680,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006680.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006680.png
2007,2007_006698,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006698.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006698.png
2007,2007_006699,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006699.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006699.png
2007,2007_006704,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006704.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006704.png
2007,2007_006761,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006761.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006761.png
2007,2007_006802,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006802.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006802.png
2007,2007_006803,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006803.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006803.png
2007,2007_006832,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006832.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006832.png
2007,2007_006837,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006837.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006837.png
2007,2007_006841,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006841.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006841.png
2007,2007_006864,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006864.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006864.png
2007,2007_006865,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006865.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006865.png
2007,2007_006866,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006866.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006866.png
2007,2007_006899,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006899.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006899.png
2007,2007_006900,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006900.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006900.png
2007,2007_006944,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006944.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006944.png
2007,2007_006946,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_006946.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_006946.png
2007,2007_007003,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007003.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007003.png
2007,2007_007007,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007007.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007007.png
2007,2007_007021,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007021.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007021.png
2007,2007_007048,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007048.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007048.png
2007,2007_007084,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007084.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007084.png
2007,2007_007098,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007098.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007098.png
2007,2007_007109,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007109.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007109.png
2007,2007_007130,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007130.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007130.png
2007,2007_007154,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007154.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007154.png
2007,2007_007165,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007165.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007165.png
2007,2007_007168,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007168.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007168.png
2007,2007_007195,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007195.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007195.png
2007,2007_007196,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007196.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007196.png
2007,2007_007203,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007203.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007203.png
2007,2007_007211,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007211.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007211.png
2007,2007_007230,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007230.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007230.png
2007,2007_007235,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007235.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007235.png
2007,2007_007250,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007250.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007250.png
2007,2007_007341,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007341.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007341.png
2007,2007_007355,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007355.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007355.png
2007,2007_007387,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007387.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007387.png
2007,2007_007398,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007398.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007398.png
2007,2007_007414,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007414.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007414.png
2007,2007_007415,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007415.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007415.png
2007,2007_007417,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007417.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007417.png
2007,2007_007432,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007432.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007432.png
2007,2007_007447,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007447.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007447.png
2007,2007_007470,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007470.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007470.png
2007,2007_007477,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007477.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007477.png
2007,2007_007480,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007480.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007480.png
2007,2007_007481,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007481.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007481.png
2007,2007_007493,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007493.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007493.png
2007,2007_007498,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007498.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007498.png
2007,2007_007523,./voc2012_trainval/VOCdevkit/VOC2012/JPEGImages/2007_007523.jpg,./voc2012_trainval/VOCdevkit/VOC2012/SegmentationClass/2007_007523.png
